id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI000192,Estela,González,TI,6636172252,1979-12-28,2022-03-05,PREMIUM,709,Cartagena,Bolívar,INACTIVO,APP
CLI000193,Luis,Serrano,CE,7863948105,1976-02-08,2019-02-16,PREMIUM,797,San Andrés,Antioquia,INACTIVO,Pagina WEB
CLI000194,Tatiana,Restrepo,CC,6430804207,1996-12-15,2021-08-08,ELITE,656,Barranquilla,Valle del Cauca,ACTIVO,APP
CLI000195,Guillermo,Bastidas,CE,4172752996,1979-04-27,2021-02-01,BASICO,302,San Andrés,Cundinamarca,ACTIVO,Pagina WEB
CLI000196,Felipe,Hernández,CE,6762979108,1954-12-11,2024-06-27,BASICO,441,Armenia,Atlántico,ACTIVO,CORRESPONSAL
CLI000197,Derly,Sánchez,CE,3411063543,1981-07-31,2023-02-04,ELITE,591,Fusagasugá,Atlántico,INACTIVO,Pagina WEB
CLI000198,Carlos,Ávila,CC,6932145234,1988-01-13,2019-02-26,ELITE,608,Bogotá,Quindío,ACTIVO,CORRESPONSAL
CLI000199,Liliana,Martínez,TI,4878022769,1963-01-03,2018-07-29,BASICO,878,Cartagena,Tolima,ACTIVO,CORRESPONSAL
CLI000200,Jonathan,Guzmán,CC,8487807259,1992-02-14,2018-01-26,PREMIUM,562,Cali,Quindío,INACTIVO,APP
CLI000201,Xiomara,Ibarra,CC,1319179523,1985-05-11,2020-01-21,ESTANDAR,724,Bogotá,Meta,ACTIVO,OFICINA
CLI000202,Luz,Portilla,CE,3177321240,1998-03-16,2018-01-07,ESTANDAR,464,Bogotá,Quindío,ACTIVO,CORRESPONSAL
CLI000203,Hernando,Velasco,CE,5986631641,1947-05-30,2019-02-16,PREMIUM,489,Cartagena,Meta,INACTIVO,CORRESPONSAL
CLI000204,Guillermo,Torres,CC,9262553462,1969-01-07,2019-10-10,BASICO,778,Cartagena,Quindío,ACTIVO,OFICINA
CLI000205,Alexander,Torres,TI,2477921141,1976-09-27,2020-09-21,ELITE,751,Armenia,Atlántico,INACTIVO,OFICINA
CLI000206,Enrique,Orozco,CC,5118647783,1972-03-25,2025-03-28,ELITE,714,Fusagasugá,San Andrés y Providencia,ACTIVO,OFICINA
CLI000207,Andrés,Ariza,CC,7672662536,1989-06-19,2024-09-23,PREMIUM,810,Cartagena,Tolima,INACTIVO,OFICINA
CLI000208,Alcira,Morales,CC,7299220577,1980-03-01,2018-06-23,ESTANDAR,804,Cali,Valle del Cauca,INACTIVO,OFICINA
CLI000209,Jorge,Suárez,CE,3154107824,1984-04-19,2026-06-11,ELITE,796,Cali,Valle del Cauca,ACTIVO,CORRESPONSAL
CLI000210,Javier,Rangel,TI,2831296757,2002-09-16,2020-07-06,ELITE,553,Cartagena,Antioquia,ACTIVO,OFICINA
CLI000211,Julio,Vargas,TI,7021015486,1950-11-06,2024-07-25,ELITE,611,Fusagasugá,Cundinamarca,ACTIVO,OFICINA
CLI000212,Nelly,Aguilar,CE,5837103455,1959-10-31,2020-04-05,ESTANDAR,476,Bogotá,Quindío,ACTIVO,OFICINA
CLI000213,Mauricio,Daza,CE,4549731506,1953-05-14,2018-05-17,ESTANDAR,526,Barranquilla,Cundinamarca,INACTIVO,CORRESPONSAL
CLI000214,Paola,Benavides,TI,4142014608,1954-09-13,2024-05-28,ELITE,819,Barranquilla,Quindío,ACTIVO,APP
CLI000215,Libia,Restrepo,CC,2939909525,1959-01-18,2026-04-21,BASICO,653,Ibagué,Valle del Cauca,ACTIVO,Pagina WEB
CLI000216,Mayerly,Salamanca,CC,5806690449,1972-07-26,2024-08-02,BASICO,908,Armenia,Valle del Cauca,ACTIVO,OFICINA
CLI000217,Patricia,Guzmán,CC,7894487455,1961-07-20,2021-03-24,PREMIUM,817,Armenia,Antioquia,INACTIVO,Pagina WEB
CLI000218,Óscar,Quintero,TI,6941253696,2004-10-17,2021-09-19,ESTANDAR,713,Ibagué,Atlántico,ACTIVO,APP
CLI000219,Brayan,García,TI,6883822909,1964-06-23,2017-07-22,ELITE,678,Medellín,Atlántico,ACTIVO,OFICINA
CLI000220,Piedad,Rueda,CE,181259418,1974-04-13,2023-09-06,PREMIUM,704,Cartagena,Bolívar,ACTIVO,OFICINA
CLI000221,Moisés,González,TI,5055226060,1982-12-22,2017-09-02,BASICO,944,Cali,Meta,INACTIVO,OFICINA
CLI000222,Iván,Marín,CC,6185200986,2004-09-09,2020-12-13,BASICO,401,Fusagasugá,Cundinamarca,INACTIVO,Pagina WEB
CLI000223,Fabián,Bedoya,CE,7032365656,1976-05-22,2024-11-01,PREMIUM,497,Cartagena,Antioquia,INACTIVO,CORRESPONSAL
CLI000224,Claudia,Díaz,CC,842024248,1986-01-08,2020-10-26,ELITE,592,Armenia,Cundinamarca,INACTIVO,APP
CLI000225,Roberto,Duarte,TI,5319151930,2005-10-24,2021-05-29,ELITE,448,Cartagena,Valle del Cauca,ACTIVO,APP
CLI000226,Aldemar,Mosquera,CC,1307809150,2008-07-27,2020-02-14,PREMIUM,430,San Andrés,Quindío,INACTIVO,APP
CLI000227,Gilberto,Arango,TI,8782360962,1955-09-02,2023-06-11,ELITE,323,San Andrés,Bolívar,INACTIVO,APP
CLI000228,Diego,Herrera,CC,2629276168,2003-09-01,2021-05-04,ELITE,680,Cali,Valle del Cauca,ACTIVO,APP
CLI000229,Juan,Romero,CE,8068348385,1996-02-05,2024-11-20,PREMIUM,736,Fusagasugá,Meta,INACTIVO,OFICINA
CLI000230,Sandra,Vallejo,CC,6640694870,1969-11-13,2023-06-16,PREMIUM,404,San Andrés,Cundinamarca,ACTIVO,Pagina WEB
CLI000231,Cristhian,Álvarez,CE,4838299329,1946-04-27,2019-05-30,ESTANDAR,783,Fusagasugá,Bolívar,ACTIVO,OFICINA
CLI000232,Hernán,Montes,CC,227170857,1973-07-20,2026-05-17,BASICO,878,Ibagué,Bolívar,INACTIVO,OFICINA
CLI000233,Iván,González,CE,8535439286,1982-12-31,2026-07-17,ELITE,609,Fusagasugá,Cundinamarca,ACTIVO,OFICINA
CLI000234,María,Suárez,CE,8903153388,2008-02-03,2018-12-24,BASICO,361,Fusagasugá,San Andrés y Providencia,ACTIVO,CORRESPONSAL
CLI000235,David,Pérez,TI,1948909103,1996-02-26,2020-06-09,ESTANDAR,887,Fusagasugá,Cundinamarca,INACTIVO,Pagina WEB
CLI000236,Elvira,Giraldo,CC,5197392964,1990-06-25,2026-02-10,BASICO,473,Ibagué,Bolívar,INACTIVO,CORRESPONSAL
CLI000237,Manuel,Martínez,CE,8934752281,1979-06-06,2018-04-13,BASICO,415,Armenia,Antioquia,ACTIVO,Pagina WEB
CLI000238,Josefina,Gómez,CE,8484227477,1952-07-22,2018-10-17,PREMIUM,440,Cali,Antioquia,INACTIVO,APP
CLI000239,Gloria,Rodríguez,CC,4595453574,1960-11-06,2016-10-11,BASICO,556,Ibagué,Bolívar,INACTIVO,Pagina WEB
CLI000240,Santos,González,TI,7727515549,1981-09-30,2018-12-02,ELITE,366,San Andrés,Bolívar,ACTIVO,CORRESPONSAL
CLI000241,Mary,Gómez,CE,5123060014,1960-07-24,2025-09-09,PREMIUM,821,Cali,Antioquia,INACTIVO,Pagina WEB
CLI000242,Edgar,Hoyos,CE,1297730714,2000-05-18,2019-12-29,ELITE,835,Bogotá,Quindío,ACTIVO,CORRESPONSAL
CLI000243,Jonathan,Romero,CE,5109262906,1957-11-05,2020-09-03,ELITE,931,San Andrés,Tolima,INACTIVO,OFICINA
CLI000244,Ángel,Sánchez,CE,3515180931,1978-03-07,2023-11-10,ESTANDAR,609,Villavicencio,Bolívar,ACTIVO,OFICINA
CLI000245,Valentina,Rodríguez,CE,4845907439,1950-08-30,2023-06-11,BASICO,482,Barranquilla,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI000246,Andrés,Mosquera,CE,7092617983,1969-10-11,2022-04-12,PREMIUM,379,Medellín,Cundinamarca,INACTIVO,OFICINA
CLI000247,Martha,González,CE,4105513769,1991-11-12,2020-04-26,ELITE,479,Fusagasugá,Bolívar,ACTIVO,CORRESPONSAL
CLI000248,Juliana,Bolaños,CE,5407228149,1950-11-07,2023-03-02,ESTANDAR,351,Armenia,Quindío,ACTIVO,Pagina WEB
CLI000249,Iris,Peña,CE,9029363737,1999-09-18,2019-03-22,ESTANDAR,665,Medellín,Cundinamarca,ACTIVO,OFICINA
CLI000250,Alejandra,Mena,TI,5053145703,1996-03-06,2022-10-14,ELITE,693,Barranquilla,Cundinamarca,INACTIVO,Pagina WEB
CLI000251,Ángela,Ríos,CC,8821672285,1969-07-26,2024-03-05,BASICO,741,Medellín,Valle del Cauca,ACTIVO,APP
CLI000252,David,Rojas,TI,570305635,1959-09-16,2021-04-30,BASICO,869,Villavicencio,Valle del Cauca,INACTIVO,APP
CLI000253,Luis,Moreno,CC,9894770493,1966-05-28,2022-05-10,PREMIUM,832,Medellín,Tolima,INACTIVO,Pagina WEB
CLI000254,Fernando,Restrepo,CC,9262991341,1973-11-25,2017-10-16,ELITE,835,Bogotá,Atlántico,ACTIVO,OFICINA
CLI000255,Diana,Pineda,TI,3895026588,1956-08-29,2018-09-10,ELITE,678,Armenia,Valle del Cauca,INACTIVO,OFICINA
CLI000256,Martín,Lozano,TI,1281142608,1988-02-28,2023-09-08,PREMIUM,837,Medellín,Tolima,INACTIVO,OFICINA
CLI000257,Camila,Calderón,TI,695056799,1980-04-27,2017-11-06,PREMIUM,468,Ibagué,Valle del Cauca,ACTIVO,CORRESPONSAL
CLI000258,Gabriel,Meza,CC,664268868,1965-04-12,2026-01-22,ELITE,532,Fusagasugá,Valle del Cauca,ACTIVO,APP
CLI000259,Mauricio,García,CE,7650505173,1976-10-13,2020-11-29,PREMIUM,868,Medellín,Tolima,ACTIVO,Pagina WEB
CLI000260,Susana,Castellanos,CC,5955015690,1953-10-07,2021-05-03,ESTANDAR,330,Bogotá,Antioquia,ACTIVO,OFICINA
CLI000261,Margarita,Cantillo,TI,8785275783,2000-12-29,2022-06-05,BASICO,512,Ibagué,Cundinamarca,INACTIVO,OFICINA
CLI000262,Lucía,Suárez,CE,1984424333,1988-02-06,2017-02-04,BASICO,763,Cartagena,Bolívar,INACTIVO,OFICINA
CLI000263,Luz,Torres,CC,2326328758,1997-10-27,2026-06-14,ELITE,398,San Andrés,Antioquia,ACTIVO,CORRESPONSAL
CLI000264,Claudia,Herrera,CE,7936186564,1962-11-19,2018-05-10,PREMIUM,385,Armenia,Cundinamarca,INACTIVO,APP
CLI000265,Astrid,Oviedo,CE,3812739539,1999-06-21,2024-11-07,PREMIUM,337,Bogotá,Antioquia,INACTIVO,Pagina WEB
CLI000266,Jesús,Hernández,CC,4814881638,1997-06-12,2019-08-03,ESTANDAR,932,Fusagasugá,Tolima,ACTIVO,APP
CLI000267,María,Muñoz,TI,5477141276,1957-03-12,2026-07-02,ELITE,483,Medellín,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI000268,Leonor,Luna,TI,87646593,1985-10-07,2018-10-09,BASICO,721,Barranquilla,Cundinamarca,INACTIVO,APP
CLI000269,Cecilia,Herrera,CC,6387920873,1965-07-03,2016-12-10,PREMIUM,381,Bogotá,Cundinamarca,INACTIVO,APP
CLI000270,Yuliana,Morales,TI,1182035784,1982-09-16,2018-09-27,ESTANDAR,855,Barranquilla,Antioquia,INACTIVO,Pagina WEB
CLI000271,Milena,Castro,CC,3544354448,1960-04-18,2017-06-25,BASICO,375,Ibagué,Bolívar,ACTIVO,CORRESPONSAL
CLI000272,Alex,Bustos,CE,9793895593,1990-03-24,2018-02-22,ESTANDAR,378,Armenia,Cundinamarca,INACTIVO,CORRESPONSAL
CLI000273,María,Giraldo,TI,230694677,1991-03-15,2024-12-13,BASICO,751,Barranquilla,Valle del Cauca,ACTIVO,Pagina WEB
CLI000274,Liliana,Duarte,CE,938952291,1987-04-19,2026-04-08,PREMIUM,862,Armenia,Valle del Cauca,ACTIVO,OFICINA
CLI000275,Raúl,Vargas,TI,3700509716,1976-06-23,2024-04-03,PREMIUM,669,Cartagena,Tolima,ACTIVO,CORRESPONSAL
CLI000276,Consuelo,González,CC,5496770546,1947-02-13,2021-10-05,ELITE,685,Villavicencio,Atlántico,ACTIVO,Pagina WEB
CLI000277,Jhonatan,Moreno,CC,3561728211,1958-04-12,2025-03-22,PREMIUM,524,Fusagasugá,San Andrés y Providencia,ACTIVO,CORRESPONSAL
CLI000278,Stella,Romero,CC,5374913367,1980-01-17,2026-04-28,ELITE,646,San Andrés,Bolívar,ACTIVO,APP
CLI000279,Clara,Cortés,TI,9745868344,2005-11-11,2018-07-13,BASICO,393,Cali,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI000280,María,Valencia,TI,5986702792,1958-12-06,2018-01-07,BASICO,829,Barranquilla,Valle del Cauca,INACTIVO,APP
CLI000281,Daniel,Garzón,CC,9333055104,1993-05-20,2024-04-27,ESTANDAR,786,Villavicencio,Bolívar,ACTIVO,OFICINA
CLI000282,Carlos,Murcia,CC,5540534102,1967-10-26,2022-09-30,PREMIUM,887,Cali,Cundinamarca,ACTIVO,OFICINA
CLI000283,Beatriz,Carmona,CE,4553741072,1990-08-14,2019-05-19,ESTANDAR,878,Villavicencio,Atlántico,INACTIVO,OFICINA
CLI000284,Linda,Perdomo,CC,2406983004,1997-04-19,2022-06-25,PREMIUM,490,Cartagena,Valle del Cauca,INACTIVO,APP
CLI000285,Fernando,González,CC,1943620199,2003-02-13,2020-05-06,PREMIUM,322,Villavicencio,Cundinamarca,ACTIVO,Pagina WEB
CLI000286,Leidy,Gutiérrez,CC,296546343,1972-10-09,2022-05-05,PREMIUM,356,Bogotá,Cundinamarca,ACTIVO,Pagina WEB
CLI000287,Nelly,Castellanos,TI,4012805626,1974-01-20,2020-01-19,ELITE,915,Medellín,Atlántico,INACTIVO,Pagina WEB
CLI000288,Moisés,Parra,TI,5685652011,1989-07-29,2022-01-15,ESTANDAR,807,San Andrés,Cundinamarca,INACTIVO,CORRESPONSAL
CLI000289,Daniel,Montenegro,TI,4141081559,1958-09-23,2019-07-24,ELITE,322,Cali,Valle del Cauca,INACTIVO,OFICINA
CLI000290,Alejandro,Parra,TI,5469126685,1947-11-13,2025-05-19,ELITE,425,Fusagasugá,Cundinamarca,ACTIVO,APP
CLI000291,Emilio,Rojas,CC,1089902967,1954-10-03,2024-09-29,ELITE,713,Bogotá,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI000292,Fernando,Cardona,TI,66337889,1985-12-11,2023-11-09,ESTANDAR,578,Armenia,San Andrés y Providencia,INACTIVO,CORRESPONSAL
CLI000293,Esther,Ceballos,CC,3024255278,1948-01-29,2022-04-07,PREMIUM,900,Fusagasugá,Meta,INACTIVO,APP
CLI000294,Augusto,Moreno,CE,2970786547,1989-05-21,2022-08-21,PREMIUM,335,Cartagena,Tolima,ACTIVO,Pagina WEB
CLI000295,Felipe,Solano,CC,609225733,1961-11-09,2017-07-13,ESTANDAR,669,Barranquilla,Antioquia,ACTIVO,APP
CLI000296,Andrés,Rangel,CE,4359382500,1988-05-06,2022-08-19,PREMIUM,608,San Andrés,Atlántico,INACTIVO,OFICINA
CLI000297,Arturo,Torres,TI,1192017535,1946-12-21,2017-08-11,PREMIUM,397,Bogotá,Atlántico,ACTIVO,CORRESPONSAL
CLI000298,Camilo,Carvajal,CE,7417906479,1990-10-07,2024-08-17,ESTANDAR,795,Armenia,Bolívar,ACTIVO,Pagina WEB
CLI000299,Leonardo,Cardona,CE,1089849261,1970-03-05,2017-07-24,ESTANDAR,942,Fusagasugá,Valle del Cauca,INACTIVO,CORRESPONSAL
CLI000300,Constanza,Ramírez,TI,2503591227,1978-11-26,2024-01-04,ELITE,567,Barranquilla,Bolívar,INACTIVO,OFICINA
CLI000301,Mario,Rengifo,TI,6884057155,1989-07-21,2018-02-26,ESTANDAR,679,Cartagena,Quindío,INACTIVO,OFICINA
CLI000302,Elizabeth,Vásquez,CE,2338952362,1977-01-09,2018-03-09,BASICO,609,Armenia,Cundinamarca,INACTIVO,APP
CLI000303,Luisa,Franco,CE,9296347329,1969-05-31,2018-03-28,ESTANDAR,647,Medellín,Antioquia,INACTIVO,APP
CLI000304,Roberto,Rojas,CC,5142140271,1960-01-15,2018-11-12,BASICO,943,San Andrés,Antioquia,INACTIVO,APP
CLI000305,Antonio,Pérez,TI,8865811174,1997-09-09,2025-01-17,BASICO,328,Medellín,Cundinamarca,ACTIVO,Pagina WEB
CLI000306,Margarita,López,TI,54901209,1958-11-30,2021-07-16,BASICO,454,Barranquilla,Tolima,INACTIVO,APP
CLI000307,Alexander,Sierra,CC,9666934957,1989-10-18,2023-05-26,ELITE,652,San Andrés,Meta,INACTIVO,Pagina WEB
CLI000308,Mario,Chaparro,CC,6145334035,1992-05-16,2018-08-10,PREMIUM,565,Cali,Meta,INACTIVO,APP
CLI000309,Andrés,Londoño,TI,2754482973,1987-01-30,2023-04-10,PREMIUM,862,Villavicencio,Cundinamarca,ACTIVO,OFICINA
CLI000310,Daniel,Sánchez,CC,6820446801,1953-07-05,2025-08-23,ELITE,673,Ibagué,Valle del Cauca,INACTIVO,Pagina WEB
CLI000311,María,Marín,TI,8883412930,1995-07-31,2024-03-10,PREMIUM,449,Villavicencio,Quindío,INACTIVO,OFICINA
CLI000312,Lorena,Uribe,CC,8878229733,1972-09-14,2019-03-25,ESTANDAR,782,San Andrés,Cundinamarca,ACTIVO,APP
CLI000313,Stella,Palacios,CE,7920188549,1990-12-19,2026-07-04,BASICO,781,Cartagena,Cundinamarca,ACTIVO,OFICINA
CLI000314,José,Granados,CC,7379217229,1980-03-27,2017-09-01,ESTANDAR,303,Cali,Tolima,ACTIVO,OFICINA
CLI000315,María,Martínez,CE,6574039853,2003-08-31,2021-07-03,ELITE,941,San Andrés,Cundinamarca,ACTIVO,OFICINA
CLI000316,Ibeth,Cárdenas,CE,1621458953,1959-03-27,2025-06-25,PREMIUM,678,Medellín,Cundinamarca,INACTIVO,OFICINA
CLI000317,Segundo,Figueroa,CC,3527594847,2003-10-26,2019-05-13,BASICO,351,Fusagasugá,Valle del Cauca,INACTIVO,APP
CLI000318,Juan,Pérez,CC,8048145143,1977-10-25,2018-05-22,ELITE,893,Cartagena,Bolívar,ACTIVO,CORRESPONSAL
CLI000319,Janeth,Ibarra,TI,2483071147,1975-11-10,2020-05-31,PREMIUM,764,Ibagué,Valle del Cauca,INACTIVO,Pagina WEB
CLI000320,Claudia,Rivas,TI,368910799,1978-06-18,2020-10-20,BASICO,661,Bogotá,Cundinamarca,ACTIVO,Pagina WEB
CLI000321,Sandra,Torres,CC,7493468604,1982-08-03,2020-06-12,BASICO,489,Ibagué,Meta,ACTIVO,CORRESPONSAL
CLI000322,Cristobal,Pinzón,TI,5737446821,1984-03-09,2016-09-20,ESTANDAR,637,Armenia,Valle del Cauca,INACTIVO,OFICINA
CLI000323,Cecilia,Romero,CE,7975965300,1948-01-26,2022-11-05,ESTANDAR,896,Bogotá,Bolívar,ACTIVO,APP
CLI000324,Carlos,Ochoa,CE,4048877634,1948-10-26,2020-03-27,ELITE,912,Armenia,Quindío,INACTIVO,CORRESPONSAL
CLI000325,Gina,Rivera,TI,4683005981,1980-01-05,2021-04-25,ELITE,810,San Andrés,Quindío,INACTIVO,Pagina WEB
CLI000326,David,Galeano,TI,2807534116,1962-11-09,2018-08-28,BASICO,886,San Andrés,Quindío,INACTIVO,Pagina WEB
CLI000327,Victoria,Pabón,CC,6949730207,2001-01-05,2025-05-31,PREMIUM,773,Cartagena,San Andrés y Providencia,INACTIVO,CORRESPONSAL
CLI000328,Luz,Bolaños,CC,2198670897,1986-09-08,2024-11-14,ELITE,592,Barranquilla,Atlántico,INACTIVO,Pagina WEB
CLI000329,Graciela,Castillo,CC,4969057269,1988-05-03,2023-10-13,BASICO,634,Villavicencio,Quindío,ACTIVO,CORRESPONSAL
CLI000330,Patricia,Arias,TI,2689185691,1971-09-27,2018-10-09,ELITE,344,Fusagasugá,Meta,INACTIVO,Pagina WEB
CLI000331,Lucía,Caro,TI,5822672348,1981-11-01,2026-02-17,PREMIUM,701,San Andrés,San Andrés y Providencia,ACTIVO,APP
CLI000332,Bladimir,Bernal,TI,4615568646,1973-02-06,2024-04-07,ESTANDAR,776,Fusagasugá,Antioquia,ACTIVO,Pagina WEB
CLI000333,Liliana,Gutiérrez,CE,827848751,1990-01-15,2019-06-26,PREMIUM,472,Barranquilla,Quindío,ACTIVO,OFICINA
CLI000334,Gloria,Bonilla,TI,8648263803,1986-04-11,2017-11-05,ELITE,900,Villavicencio,San Andrés y Providencia,ACTIVO,CORRESPONSAL
CLI000335,Paula,Acosta,TI,7717678614,1975-07-28,2024-12-27,ELITE,355,Bogotá,Quindío,ACTIVO,OFICINA
CLI000336,Julián,Villegas,TI,9848385711,1979-02-24,2022-09-07,BASICO,373,Armenia,Valle del Cauca,ACTIVO,APP
CLI000337,Alba,Solano,TI,2813644789,1982-02-16,2025-04-18,BASICO,515,San Andrés,San Andrés y Providencia,INACTIVO,APP
CLI000338,Harold,Yepes,CE,3972708786,1961-04-09,2024-02-22,PREMIUM,885,Villavicencio,Bolívar,ACTIVO,Pagina WEB
CLI000339,Hernando,Duarte,CE,9838900011,1965-09-08,2024-02-05,ELITE,929,Villavicencio,Cundinamarca,INACTIVO,CORRESPONSAL
CLI000340,María,Sánchez,CE,1570940105,1976-03-27,2020-02-12,BASICO,854,Ibagué,Cundinamarca,ACTIVO,APP
CLI000341,Paula,Díaz,TI,8025067407,2004-10-01,2026-06-17,ELITE,402,Bogotá,Cundinamarca,ACTIVO,Pagina WEB
CLI000342,Paola,Murillo,TI,611280998,1982-10-14,2023-07-02,PREMIUM,499,Villavicencio,Atlántico,INACTIVO,APP
CLI000343,Rafael,Ospina,CE,7613636247,1948-11-17,2020-11-19,BASICO,659,San Andrés,Antioquia,ACTIVO,CORRESPONSAL
CLI000344,Sandra,Sánchez,TI,8331044003,1992-06-12,2019-11-29,BASICO,757,Villavicencio,Cundinamarca,ACTIVO,APP
CLI000345,Claudia,Solano,CC,8133111449,1973-10-12,2018-03-06,BASICO,493,Cali,Cundinamarca,INACTIVO,Pagina WEB
CLI000346,Blanca,Arango,CC,5109793953,1990-01-03,2018-05-26,PREMIUM,503,San Andrés,San Andrés y Providencia,ACTIVO,APP
CLI000347,Rosario,Soto,CE,9240879509,1962-12-14,2024-07-23,ELITE,643,Armenia,Tolima,INACTIVO,CORRESPONSAL
CLI000348,Dolores,Ayala,CE,442478107,2000-08-29,2023-08-15,ELITE,504,Fusagasugá,Quindío,INACTIVO,OFICINA
CLI000349,Felipe,Rubio,TI,1458646670,1994-10-08,2021-09-14,BASICO,399,Medellín,Bolívar,ACTIVO,Pagina WEB
CLI000350,Gloria,Uribe,TI,7102484552,1990-06-25,2024-08-19,ELITE,766,Fusagasugá,Meta,ACTIVO,APP
CLI000351,Paola,Mena,CE,1443405395,1954-09-18,2018-11-20,BASICO,517,Bogotá,Bolívar,ACTIVO,APP
CLI000352,David,Ramírez,TI,7723815861,1982-03-06,2023-03-15,PREMIUM,744,Villavicencio,Atlántico,INACTIVO,Pagina WEB
CLI000353,Harvey,Bonilla,CE,30592575,2007-06-12,2026-02-02,PREMIUM,446,Cartagena,Antioquia,ACTIVO,APP
CLI000354,Vladimir,González,CC,6213458380,1999-07-26,2023-09-04,ELITE,506,Cali,Atlántico,ACTIVO,CORRESPONSAL
CLI000355,Adriana,Fajardo,CE,5026543285,1946-07-04,2022-02-06,ELITE,662,Cartagena,Cundinamarca,INACTIVO,Pagina WEB
CLI000356,Pedro,Jiménez,CC,4333461273,1973-05-06,2024-07-18,ESTANDAR,870,Barranquilla,Tolima,INACTIVO,OFICINA
CLI000357,María,Jaramillo,TI,5272062772,2004-04-23,2019-06-08,ESTANDAR,782,San Andrés,Meta,ACTIVO,CORRESPONSAL
CLI000358,Roberto,Flórez,CE,9631924232,1946-01-10,2019-11-07,BASICO,740,Cartagena,Atlántico,INACTIVO,Pagina WEB
CLI000359,Mercedes,Quintero,TI,3105834519,1956-10-18,2025-11-22,PREMIUM,494,Cartagena,San Andrés y Providencia,ACTIVO,OFICINA
CLI000360,Lina,Pinto,TI,4704099425,1963-09-10,2024-11-28,ELITE,914,San Andrés,Tolima,INACTIVO,APP
CLI000361,Mercedes,Zapata,CE,3693308448,2003-08-24,2023-04-23,ESTANDAR,816,Villavicencio,Bolívar,INACTIVO,OFICINA
CLI000362,Jorge,Figueroa,CC,5809610349,1970-06-19,2023-04-05,PREMIUM,596,Fusagasugá,Antioquia,INACTIVO,APP
CLI000363,Beatriz,Mendoza,CC,8422855410,2005-12-26,2025-12-18,PREMIUM,917,Villavicencio,Bolívar,ACTIVO,Pagina WEB
CLI000364,Hernán,Córdoba,CC,7672937101,1985-11-27,2024-05-28,ESTANDAR,876,Ibagué,Cundinamarca,INACTIVO,APP
CLI000365,Luis,Quintero,CC,1867909485,2000-02-27,2020-04-27,ELITE,621,San Andrés,Meta,INACTIVO,Pagina WEB
CLI000366,Antonio,Suárez,CC,5120103826,2004-05-23,2026-05-01,PREMIUM,513,San Andrés,Atlántico,INACTIVO,CORRESPONSAL
CLI000367,Mauricio,Barbosa,TI,8204035093,2005-11-05,2026-03-31,PREMIUM,438,Bogotá,Tolima,INACTIVO,Pagina WEB
CLI000368,Yaneth,Díaz,CE,7174419191,2007-02-12,2024-05-22,PREMIUM,570,Cali,Tolima,INACTIVO,APP
CLI000369,Jorge,Daza,CC,5953993575,1982-08-08,2017-01-02,ELITE,826,Cali,Meta,ACTIVO,CORRESPONSAL
CLI000370,Ismael,Marín,TI,1415751931,1967-09-20,2023-12-11,ESTANDAR,728,Cali,Antioquia,INACTIVO,APP
CLI000371,Gisela,Estrada,TI,6669733585,1993-11-11,2019-07-10,PREMIUM,340,Ibagué,Meta,ACTIVO,Pagina WEB
CLI000372,Fernanda,Delgado,CE,4393560105,1951-07-08,2021-12-14,ELITE,401,Armenia,Valle del Cauca,ACTIVO,APP
CLI000373,Daniel,Ramírez,CE,9221420562,1999-07-15,2020-12-29,ELITE,849,Fusagasugá,Antioquia,INACTIVO,CORRESPONSAL
CLI000374,Alicia,Rodríguez,CE,458515963,1960-07-22,2022-02-07,PREMIUM,828,Villavicencio,Cundinamarca,ACTIVO,APP
CLI000375,Sandra,Díaz,CE,5843730985,1977-09-11,2025-10-27,ESTANDAR,757,Fusagasugá,Valle del Cauca,INACTIVO,OFICINA
CLI000376,Elizabeth,Mosquera,CE,7403820186,1987-10-22,2017-05-03,BASICO,641,Medellín,Meta,INACTIVO,Pagina WEB
CLI000377,Rafael,García,CE,8599719885,1975-09-28,2022-10-12,BASICO,909,Fusagasugá,Valle del Cauca,ACTIVO,APP
CLI000378,María,Castro,TI,5539914446,1990-05-19,2018-03-08,ESTANDAR,394,Cali,Cundinamarca,ACTIVO,Pagina WEB
CLI000379,Edgar,Martínez,CC,651722064,1958-07-15,2022-10-14,ESTANDAR,807,Bogotá,Atlántico,INACTIVO,CORRESPONSAL
CLI000380,Mary,Sánchez,CE,4673907738,1962-11-05,2022-03-06,ELITE,895,Barranquilla,Quindío,INACTIVO,CORRESPONSAL
CLI000381,Sergio,Álvarez,CE,2578578932,1949-04-08,2025-09-24,ELITE,935,Cartagena,Quindío,ACTIVO,Pagina WEB
CLI000382,Teresa,Maldonado,CE,403205543,1982-07-14,2020-04-08,ESTANDAR,691,Bogotá,Antioquia,INACTIVO,APP
CLI000383,René,Ceballos,CE,7351102469,2003-08-16,2019-01-27,BASICO,884,Barranquilla,Valle del Cauca,INACTIVO,CORRESPONSAL
